"sim","scenario","threshold","method","first_crossing","posterior_at_crossing","effect_at_crossing","final_effect","type_m"
4070,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0417773262865288,NA
4070,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0417773262865288,NA
4071,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.996971278392122,0.0856094578067672,0.0707241799011141,1.21046943105548
4071,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.996971278392122,0.0856094578067672,0.0707241799011141,1.21046943105548
4071,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.996971278392122,0.0856094578067672,0.0707241799011141,1.21046943105548
4071,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.996971278392122,0.0856094578067672,0.0707241799011141,1.21046943105548
4071,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.996971278392122,0.0856094578067672,0.0707241799011141,1.21046943105548
4071,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.996971278392122,0.0856094578067672,0.0707241799011141,1.21046943105548
4071,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.99999028139823,0.094450499681478,0.0707241799011141,1.33547677489563
4072,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.988650209747697,0.071290082028337,0.0570542080215132,1.24951488243349
4072,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.988650209747697,0.071290082028337,0.0570542080215132,1.24951488243349
4072,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.988650209747697,0.071290082028337,0.0570542080215132,1.24951488243349
4072,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999005016803684,0.0686563075850392,0.0570542080215132,1.20335221477706
4072,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999005016803684,0.0686563075850392,0.0570542080215132,1.20335221477706
4072,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999005016803684,0.0686563075850392,0.0570542080215132,1.20335221477706
4072,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999005016803684,0.0686563075850392,0.0570542080215132,1.20335221477706
4073,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.998685463743602,0.0665013901645545,0.0590540919678002,1.12610977408331
4073,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.998685463743602,0.0665013901645545,0.0590540919678002,1.12610977408331
4073,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.998685463743602,0.0665013901645545,0.0590540919678002,1.12610977408331
4073,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.998685463743602,0.0665013901645545,0.0590540919678002,1.12610977408331
4073,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.998685463743602,0.0665013901645545,0.0590540919678002,1.12610977408331
4073,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.998685463743602,0.0665013901645545,0.0590540919678002,1.12610977408331
4073,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.99945699118899,0.0590540919678002,0.0590540919678002,1
4074,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.996695289636552,0.0854677060133631,0.0469844872873412,1.81906222559526
4074,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.996695289636552,0.0854677060133631,0.0469844872873412,1.81906222559526
4074,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.996695289636552,0.0854677060133631,0.0469844872873412,1.81906222559526
4074,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.996695289636552,0.0854677060133631,0.0469844872873412,1.81906222559526
4074,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.996695289636552,0.0854677060133631,0.0469844872873412,1.81906222559526
4074,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.996695289636552,0.0854677060133631,0.0469844872873412,1.81906222559526
4074,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0469844872873412,NA
4075,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.975342432333747,0.0595569519567292,0.0505140961857378,1.17901648161221
4075,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.992035525821031,0.0526042055493343,0.0505140961857378,1.04137675463719
4075,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.992035525821031,0.0526042055493343,0.0505140961857378,1.04137675463719
4075,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.992035525821031,0.0526042055493343,0.0505140961857378,1.04137675463719
4075,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.997761579195549,0.0505140961857378,0.0505140961857378,1
4075,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.997761579195549,0.0505140961857378,0.0505140961857378,1
4075,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0505140961857378,NA
4076,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.999147919385395,0.0686458294434692,0.0794637921503596,0.863862994526854
4076,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.999147919385395,0.0686458294434692,0.0794637921503596,0.863862994526854
4076,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.999147919385395,0.0686458294434692,0.0794637921503596,0.863862994526854
4076,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999147919385395,0.0686458294434692,0.0794637921503596,0.863862994526854
4076,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999147919385395,0.0686458294434692,0.0794637921503596,0.863862994526854
4076,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999147919385395,0.0686458294434692,0.0794637921503596,0.863862994526854
4076,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999147919385395,0.0686458294434692,0.0794637921503596,0.863862994526854
4077,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.992049392290479,0.0533926695837004,0.0489698473569442,1.09031725572918
4077,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.992049392290479,0.0533926695837004,0.0489698473569442,1.09031725572918
4077,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.992049392290479,0.0533926695837004,0.0489698473569442,1.09031725572918
4077,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.992049392290479,0.0533926695837004,0.0489698473569442,1.09031725572918
4077,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.996760968299534,0.0489698473569442,0.0489698473569442,1
4077,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.996760968299534,0.0489698473569442,0.0489698473569442,1
4077,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0489698473569442,NA
4078,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.991888072647239,0.074483378256963,0.083088932403576,0.896429597809557
4078,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.991888072647239,0.074483378256963,0.083088932403576,0.896429597809557
4078,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.991888072647239,0.074483378256963,0.083088932403576,0.896429597809557
4078,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.991888072647239,0.074483378256963,0.083088932403576,0.896429597809557
4078,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999940363040505,0.08399835458659,0.083088932403576,1.01094516630202
4078,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999940363040505,0.08399835458659,0.083088932403576,1.01094516630202
4078,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999940363040505,0.08399835458659,0.083088932403576,1.01094516630202
4079,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0305174701459528,NA
4079,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0305174701459528,NA
4079,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0305174701459528,NA
4079,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0305174701459528,NA
4079,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0305174701459528,NA
4079,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0305174701459528,NA
4079,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0305174701459528,NA
4080,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.998294142261917,0.0914977701680337,0.0711177326473626,1.28656759379163
4080,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.998294142261917,0.0914977701680337,0.0711177326473626,1.28656759379163
4080,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.998294142261917,0.0914977701680337,0.0711177326473626,1.28656759379163
4080,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.998294142261917,0.0914977701680337,0.0711177326473626,1.28656759379163
4080,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.998294142261917,0.0914977701680337,0.0711177326473626,1.28656759379163
4080,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.998294142261917,0.0914977701680337,0.0711177326473626,1.28656759379163
4080,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999943072460145,0.0850130569102049,0.0711177326473626,1.19538480412111
4081,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0344042580479671,NA
4081,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0344042580479671,NA
4081,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0344042580479671,NA
4081,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0344042580479671,NA
4081,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0344042580479671,NA
4081,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0344042580479671,NA
4081,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0344042580479671,NA
4082,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.989959513076257,0.041819978949044,0.041819978949044,1
4082,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.989959513076257,0.041819978949044,0.041819978949044,1
4082,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.989959513076257,0.041819978949044,0.041819978949044,1
4082,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.041819978949044,NA
4082,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.041819978949044,NA
4082,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.041819978949044,NA
4082,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.041819978949044,NA
4083,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.994480772284356,0.0802060008956561,0.0707762052189297,1.133233982347
4083,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.994480772284356,0.0802060008956561,0.0707762052189297,1.133233982347
4083,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.994480772284356,0.0802060008956561,0.0707762052189297,1.133233982347
4083,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.994480772284356,0.0802060008956561,0.0707762052189297,1.133233982347
4083,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999870299159941,0.0817587525786794,0.0707762052189297,1.15517287661549
4083,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999870299159941,0.0817587525786794,0.0707762052189297,1.15517287661549
4083,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999870299159941,0.0817587525786794,0.0707762052189297,1.15517287661549
4084,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.986178491588388,0.0694058192039713,0.0715411864601667,0.970151917212271
4084,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.986178491588388,0.0694058192039713,0.0715411864601667,0.970151917212271
4084,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.986178491588388,0.0694058192039713,0.0715411864601667,0.970151917212271
4084,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999757606451367,0.0772856054532872,0.0715411864601667,1.08029527154011
4084,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999757606451367,0.0772856054532872,0.0715411864601667,1.08029527154011
4084,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999757606451367,0.0772856054532872,0.0715411864601667,1.08029527154011
4084,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999757606451367,0.0772856054532872,0.0715411864601667,1.08029527154011
4085,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.986008638662601,0.0485454540927233,0.0454496921576407,1.06811403527982
4085,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.986008638662601,0.0485454540927233,0.0454496921576407,1.06811403527982
4085,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.986008638662601,0.0485454540927233,0.0454496921576407,1.06811403527982
4085,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.993954203600149,0.0454496921576407,0.0454496921576407,1
4085,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0454496921576407,NA
4085,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0454496921576407,NA
4085,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0454496921576407,NA
4086,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.992941841224968,0.0552780888391188,0.0498141263940521,1.10968700729276
4086,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.992941841224968,0.0552780888391188,0.0498141263940521,1.10968700729276
4086,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.992941841224968,0.0552780888391188,0.0498141263940521,1.10968700729276
4086,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.992941841224968,0.0552780888391188,0.0498141263940521,1.10968700729276
4086,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.996896182278672,0.0498141263940521,0.0498141263940521,1
4086,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.996896182278672,0.0498141263940521,0.0498141263940521,1
4086,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0498141263940521,NA
4087,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.999785906685008,0.108085882599205,0.0745325810377256,1.45018300848183
4087,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.999785906685008,0.108085882599205,0.0745325810377256,1.45018300848183
4087,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.999785906685008,0.108085882599205,0.0745325810377256,1.45018300848183
4087,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.999785906685008,0.108085882599205,0.0745325810377256,1.45018300848183
4087,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.999785906685008,0.108085882599205,0.0745325810377256,1.45018300848183
4087,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.999785906685008,0.108085882599205,0.0745325810377256,1.45018300848183
4087,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",897,0.999785906685008,0.108085882599205,0.0745325810377256,1.45018300848183
4088,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.999834426177329,0.0792977906959386,0.0798420170149133,0.993183710290372
4088,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.999834426177329,0.0792977906959386,0.0798420170149133,0.993183710290372
4088,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.999834426177329,0.0792977906959386,0.0798420170149133,0.993183710290372
4088,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.999834426177329,0.0792977906959386,0.0798420170149133,0.993183710290372
4088,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.999834426177329,0.0792977906959386,0.0798420170149133,0.993183710290372
4088,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.999834426177329,0.0792977906959386,0.0798420170149133,0.993183710290372
4088,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999834426177329,0.0792977906959386,0.0798420170149133,0.993183710290372
4089,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.98422133493264,0.0669549567564865,0.0288908939723653,2.31751072917751
4089,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.98422133493264,0.0669549567564865,0.0288908939723653,2.31751072917751
4089,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0288908939723653,NA
4089,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0288908939723653,NA
4089,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0288908939723653,NA
4089,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0288908939723653,NA
4089,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0288908939723653,NA
4090,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.981148137907535,0.0374535065256715,0.0374535065256715,1
4090,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.981148137907535,0.0374535065256715,0.0374535065256715,1
4090,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0374535065256715,NA
4090,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0374535065256715,NA
4090,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0374535065256715,NA
4090,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0374535065256715,NA
4090,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0374535065256715,NA
4091,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",2690,0.990240354243702,0.0427618044833366,0.0427618044833366,1
4091,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",2690,0.990240354243702,0.0427618044833366,0.0427618044833366,1
4091,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",2690,0.990240354243702,0.0427618044833366,0.0427618044833366,1
4091,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.990240354243702,0.0427618044833366,0.0427618044833366,1
4091,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",NA,NA,NA,0.0427618044833366,NA
4091,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",NA,NA,NA,0.0427618044833366,NA
4091,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0427618044833366,NA
4092,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.975119723718635,0.0612442808832305,0.048816378334395,1.25458469007479
4092,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.991135122790157,0.0527236792321323,0.048816378334395,1.0800407779326
4092,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.991135122790157,0.0527236792321323,0.048816378334395,1.0800407779326
4092,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",1793,0.991135122790157,0.0527236792321323,0.048816378334395,1.0800407779326
4092,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.996468598019438,0.048816378334395,0.048816378334395,1
4092,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.996468598019438,0.048816378334395,0.048816378334395,1
4092,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.048816378334395,NA
4093,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.991834477429853,0.0749306473904526,0.0561079093937006,1.3354738788194
4093,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.991834477429853,0.0749306473904526,0.0561079093937006,1.3354738788194
4093,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.991834477429853,0.0749306473904526,0.0561079093937006,1.3354738788194
4093,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.991834477429853,0.0749306473904526,0.0561079093937006,1.3354738788194
4093,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",1793,0.998160707494645,0.0641555920561444,0.0561079093937006,1.14343223173714
4093,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",1793,0.998160707494645,0.0641555920561444,0.0561079093937006,1.14343223173714
4093,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",2690,0.999067565408162,0.0561079093937006,0.0561079093937006,1
4094,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",897,0.998826675742299,0.0943465637925549,0.0637521620810375,1.47989590804196
4094,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",897,0.998826675742299,0.0943465637925549,0.0637521620810375,1.47989590804196
4094,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",897,0.998826675742299,0.0943465637925549,0.0637521620810375,1.47989590804196
4094,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",897,0.998826675742299,0.0943465637925549,0.0637521620810375,1.47989590804196
4094,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",897,0.998826675742299,0.0943465637925549,0.0637521620810375,1.47989590804196
4094,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",897,0.998826675742299,0.0943465637925549,0.0637521620810375,1.47989590804196
4094,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",1793,0.999800071003084,0.0780617654525633,0.0637521620810375,1.2244567541621
4095,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",1793,0.989120089942925,0.0509873455522789,0.0501036755483252,1.01763682991882
4095,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",1793,0.989120089942925,0.0509873455522789,0.0501036755483252,1.01763682991882
4095,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",1793,0.989120089942925,0.0509873455522789,0.0501036755483252,1.01763682991882
4095,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",2690,0.997202753924533,0.0501036755483252,0.0501036755483252,1
4095,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950",2690,0.997202753924533,0.0501036755483252,0.0501036755483252,1
4095,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954",2690,0.997202753924533,0.0501036755483252,0.0501036755483252,1
4095,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990",NA,NA,NA,0.0501036755483252,NA
4096,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750",NA,NA,NA,0.0315193977433065,NA
4096,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800",NA,NA,NA,0.0315193977433065,NA
4096,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850",NA,NA,NA,0.0315193977433065,NA
4096,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900",NA,NA,NA,0.0315193977433065,NA
