"sim","mode","first_crossing","peak","final"
3948,"practical_naive",NA,2.26817858181287,0.238165113740268
3948,"correct_conditional",NA,1.24452665908902,0.386672116334048
3949,"history_naive",14,9.62858994375373e+285,9.62858994375373e+285
3949,"practical_naive",NA,1.48338685769214,0.179855373825385
3949,"correct_conditional",NA,4.57948154159237,2.20748930523313
3950,"history_naive",15,9.96176040177492e+285,9.96176040177492e+285
3950,"practical_naive",NA,2.09901526290235,0.183994590643875
3950,"correct_conditional",NA,1.54085986040748,0.145043586607261
3951,"history_naive",15,7.15670884193126e+285,4.77113922795417e+285
3951,"practical_naive",NA,1.01778046326143,0.226363014321571
3951,"correct_conditional",NA,1.02315477234891,0.193430000643085
3952,"history_naive",15,9.79375852400972e+285,9.79375852400972e+285
3952,"practical_naive",NA,3.10794672536006,0.306870075525526
3952,"correct_conditional",NA,5.8171316701582,1.4341507023903
3953,"history_naive",14,7.31598165997475e+285,4.87732110664983e+285
3953,"practical_naive",NA,1.6136679891199,0.101870525429575
3953,"correct_conditional",NA,1.34420930184279,0.116212696980236
3954,"history_naive",14,9.79375852400973e+285,9.79375852400973e+285
3954,"practical_naive",NA,2.57097468020462,0.0589805984045766
3954,"correct_conditional",NA,2.19998395245358,0.106219426064484
3955,"history_naive",14,7.36003159616805e+285,4.9066877307787e+285
3955,"practical_naive",NA,1.13693182682845,0.195121408697383
3955,"correct_conditional",NA,1.1529286757109,0.377742605527279
3956,"history_naive",14,7.32330496493971e+285,4.88220330995981e+285
3956,"practical_naive",NA,1.70728298205272,0.169871284761418
3956,"correct_conditional",NA,1.61240466087559,0.274598493967509
3957,"history_naive",15,7.2214424578153e+285,4.81429497187687e+285
3957,"practical_naive",NA,6.91311376981427,0.147128593442866
3957,"correct_conditional",NA,4.00731147177284,0.474472437151021
3958,"history_naive",14,7.30135701263646e+285,4.86757134175764e+285
3958,"practical_naive",NA,2.09697230373809,0.273643970259114
3958,"correct_conditional",NA,1.66853087171892,0.531507859783947
3959,"history_naive",14,9.69626048470648e+285,9.69626048470648e+285
3959,"practical_naive",NA,1.24338222747929,0.160444744406648
3959,"correct_conditional",NA,1.11547722552407,0.480915234704862
3960,"history_naive",14,7.30866567831475e+285,4.87244378554317e+285
3960,"practical_naive",NA,1.10501512194783,0.171944031594242
3960,"correct_conditional",NA,1.27949823451439,0.2839163724756
3961,"history_naive",15,9.69626048470649e+285,9.69626048470649e+285
3961,"practical_naive",NA,1.37309987737584,0.197339134949808
3961,"correct_conditional",NA,1.50610157986362,0.335193105266384
3962,"history_naive",15,9.63822817192567e+285,9.63822817192567e+285
3962,"practical_naive",NA,2.00419538906964,0.634364613887468
3962,"correct_conditional",NA,1.65623248106634,1.4961076462035
3963,"history_naive",15,7.36003159616807e+285,4.90668773077871e+285
3963,"practical_naive",NA,1.20686815045327,0.17876698975175
3963,"correct_conditional",NA,1.10015986349736,0.173381319953004
3964,"history_naive",14,7.24315018616639e+285,4.82876679077759e+285
3964,"practical_naive",NA,1.00694291755407,0.295167673123844
3964,"correct_conditional",NA,1.00688951505111,0.325391362257315
3965,"history_naive",14,9.97173213390879e+285,9.97173213390879e+285
3965,"practical_naive",NA,4.25053136427511,0.131727334962415
3965,"correct_conditional",NA,2.83384607448599,0.323036926598941
3966,"history_naive",15,9.7059664511576e+285,9.7059664511576e+285
3966,"practical_naive",NA,2.50278071331188,0.251026893431504
3966,"correct_conditional",NA,2.62205983460512,1.11412721736385
3967,"history_naive",15,9.63822817192566e+285,9.63822817192566e+285
3967,"practical_naive",NA,2.19235443340318,0.0944657200887399
3967,"correct_conditional",NA,2.59032820803524,0.240501062587065
3968,"history_naive",15,9.62858994375373e+285,9.62858994375373e+285
3968,"practical_naive",NA,1.47165851394969,0.150413192700233
3968,"correct_conditional",NA,1.30049486196608,0.143125646732885
3969,"history_naive",15,7.33063560054022e+285,4.88709040036015e+285
3969,"practical_naive",NA,3.2854948246961,0.169325652984941
3969,"correct_conditional",NA,11.348544023222,0.607618137182264
3970,"history_naive",15,9.71568213329092e+285,9.71568213329092e+285
3970,"practical_naive",NA,1.83226887479231,0.109796004096723
3970,"correct_conditional",NA,1.15431150916219,0.192059112018605
3971,"history_naive",15,9.88234469069014e+285,9.88234469069014e+285
3971,"practical_naive",NA,6.50042728449132,0.241331945770083
3971,"correct_conditional",NA,2.19620345351995,0.453501944546967
3972,"history_naive",14,9.74488757108633e+285,9.74488757108633e+285
3972,"practical_naive",NA,1.10621607195535,0.216687227838782
3972,"correct_conditional",NA,2.45355618301634,0.95655428388636
3973,"history_naive",15,9.75464221329962e+285,9.75464221329962e+285
3973,"practical_naive",NA,1.05593312834736,0.1698337897043
3973,"correct_conditional",NA,1.01673015355504,0.425902258399423
3974,"history_naive",14,7.31598165997477e+285,4.87732110664985e+285
3974,"practical_naive",NA,1.23761665592102,0.120118135095565
3974,"correct_conditional",NA,1.17521396910956,0.252671316556959
3975,"history_naive",14,9.63822817192567e+285,9.63822817192567e+285
3975,"practical_naive",NA,1.18233323976888,0.0993649893961231
3975,"correct_conditional",NA,1.43787187315885,0.244374706708524
3976,"history_naive",14,9.60934239245622e+285,9.60934239245622e+285
3976,"practical_naive",NA,4.07163514076299,1.33201416068034
3976,"correct_conditional",NA,5.55863103927278,0.666997065415702
3977,"history_naive",15,9.82319866021761e+285,9.82319866021761e+285
3977,"practical_naive",NA,1.87158850964271,0.119071645204637
3977,"correct_conditional",NA,1.78799412237877,0.231320350747564
3978,"history_naive",15,7.36739899516322e+285,4.91159933010881e+285
3978,"practical_naive",NA,1.33152516653487,0.255061985378015
3978,"correct_conditional",NA,1.07243140498745,0.147911890143186
3979,"history_naive",14,9.55183028619455e+285,9.55183028619455e+285
3979,"practical_naive",625,60.6437749170891,1.50269539449167
3979,"correct_conditional",NA,18.9451765383385,1.27361264810106
3980,"history_naive",14,9.56139167787242e+285,9.56139167787242e+285
3980,"practical_naive",NA,1.21517981293518,0.286512949553639
3980,"correct_conditional",NA,1.99119015945139,0.625824906164272
3981,"history_naive",14,7.29405565562382e+285,4.86270377041588e+285
3981,"practical_naive",NA,1.46229735276977,0.306591423538033
3981,"correct_conditional",NA,1.84957521153978,0.415121191089645
3982,"history_naive",15,9.6865642242218e+285,9.6865642242218e+285
3982,"practical_naive",NA,16.7388082905537,0.208384144293442
3982,"correct_conditional",NA,7.28121270250119,0.461985545407803
3983,"history_naive",15,9.73514268351531e+285,9.73514268351531e+285
3983,"practical_naive",NA,1.12984649909887,0.515389647263094
3983,"correct_conditional",NA,1.13537273996867,0.21598866246663
3984,"history_naive",14,7.30866567831474e+285,4.87244378554316e+285
3984,"practical_naive",NA,1.43600515901009,0.367629421442599
3984,"correct_conditional",NA,1.71748848478752,0.792449332422014
3985,"history_naive",14,7.30866567831474e+285,4.87244378554316e+285
3985,"practical_naive",NA,1.73768891511591,0.12701715028035
3985,"correct_conditional",NA,3.60986352919975,0.731064217830094
3986,"history_naive",14,7.14240258095625e+285,4.7616017206375e+285
3986,"practical_naive",NA,1.44634857919539,0.224377948594752
3986,"correct_conditional",NA,1.48452769199345,0.417931294855472
3987,"history_naive",14,7.28676159996823e+285,4.85784106664549e+285
3987,"practical_naive",NA,1.55600003551033,0.412898736202173
3987,"correct_conditional",NA,1.23173701025737,0.645323726952256
3988,"history_naive",15,9.93190499588901e+285,9.93190499588901e+285
3988,"practical_naive",NA,1.26143216661827,0.174106555432847
3988,"correct_conditional",NA,2.48189647196065,0.56633574425601
3989,"history_naive",14,9.68656422422174e+285,9.68656422422174e+285
3989,"practical_naive",NA,1.04979880845766,0.270930088732452
3989,"correct_conditional",NA,1.06449236071557,0.452778216603207
3990,"history_naive",14,9.83303169190954e+285,9.83303169190954e+285
3990,"practical_naive",NA,1.10484635753144,0.184762495182861
3990,"correct_conditional",NA,1.8147467474567,0.301190644307675
3991,"history_naive",14,9.82319866021766e+285,9.82319866021766e+285
3991,"practical_naive",NA,2.88106101352732,0.22579285295752
3991,"correct_conditional",NA,4.38619586831879,0.539116004324432
3992,"history_naive",15,9.71568213329089e+285,9.71568213329089e+285
3992,"practical_naive",NA,1.61722628827889,0.411488803036563
3992,"correct_conditional",NA,1.10582667382829,0.478940760660711
3993,"history_naive",15,7.19979978754775e+285,4.79986652503184e+285
3993,"practical_naive",NA,13.3618139891807,0.0519560308767378
3993,"correct_conditional",NA,5.01304722484428,0.147596767615972
3994,"history_naive",15,7.22867112894423e+285,4.81911408596282e+285
3994,"practical_naive",NA,3.30706519161026,0.48673251780473
3994,"correct_conditional",NA,5.32017759827265,2.62384485831267
3995,"history_naive",15,7.03601325444768e+285,4.69067550296512e+285
3995,"practical_naive",NA,2.17594442452815,0.0816205700088734
3995,"correct_conditional",NA,2.05551014548641,0.25559699118613
3996,"history_naive",14,9.87246234599942e+285,9.87246234599942e+285
3996,"practical_naive",NA,1.72766032594306,0.254218778274147
3996,"correct_conditional",NA,2.37851801726197,0.824526906861606
3997,"history_naive",14,9.74488757108638e+285,9.74488757108638e+285
3997,"practical_naive",NA,1.79627512779293,0.150484418561063
3997,"correct_conditional",NA,1.94579249619416,0.390362547311949
3998,"history_naive",14,9.86258988365345e+285,9.86258988365345e+285
3998,"practical_naive",NA,1.40312059392351,0.194961746255804
3998,"correct_conditional",NA,2.97884490486635,1.20078902609574
3999,"history_naive",14,9.37196965492433e+285,9.37196965492433e+285
3999,"practical_naive",NA,2.02382666236153,0.291220836582865
3999,"correct_conditional",NA,3.1013911948898,2.04644291133738
4000,"history_naive",14,7.37477376893218e+285,4.91651584595479e+285
4000,"practical_naive",NA,2.85876655583925,0.0228873020236362
4000,"correct_conditional",NA,2.05331817002379,0.0193374698774391
4001,"history_naive",15,7.22867112894428e+285,4.81911408596285e+285
4001,"practical_naive",NA,1.18727366415242,0.227949904667884
4001,"correct_conditional",NA,1.08679429432327,0.548773997442975
4002,"history_naive",15,7.22867112894422e+285,4.81911408596281e+285
4002,"practical_naive",NA,2.9278306016159,0.197118314987487
4002,"correct_conditional",NA,4.83828438796491,0.891204852427912
4003,"history_naive",14,7.36739899516322e+285,4.91159933010882e+285
4003,"practical_naive",NA,2.8263443598318,0.165488607886814
4003,"correct_conditional",NA,1.64831872296888,0.256732477424805
4004,"history_naive",14,7.33063560054021e+285,4.88709040036014e+285
4004,"practical_naive",NA,2.28176162038238,0.240347220514377
4004,"correct_conditional",NA,1.55484171882793,0.306683349095025
4005,"history_naive",14,9.73514268351529e+285,9.73514268351529e+285
4005,"practical_naive",NA,1.15618036013978,0.211046547634782
4005,"correct_conditional",NA,1.34854945923963,0.141639514043623
4006,"history_naive",14,9.80356208609591e+285,9.80356208609591e+285
4006,"practical_naive",NA,1.08704970697517,0.14754347681269
4006,"correct_conditional",NA,1.36505502266007,0.264253060405414
4007,"history_naive",14,7.31598165997472e+285,4.87732110664981e+285
4007,"practical_naive",NA,5.54645529576462,0.586051289203596
4007,"correct_conditional",2473,30.4887378112056,14.3580587353687
4008,"history_naive",15,7.14955213308933e+285,4.76636808872622e+285
4008,"practical_naive",NA,1.01207881131211,0.335252802215948
4008,"correct_conditional",NA,1.04256494699891,0.407242352719574
4009,"history_naive",14,9.77418080072031e+285,9.77418080072031e+285
4009,"practical_naive",NA,1.76478378810647,0.0287735724931847
4009,"correct_conditional",NA,1.47455459198062,0.0502302003293016
4010,"history_naive",14,7.23590703598024e+285,4.82393802398683e+285
4010,"practical_naive",NA,2.87513285607067,0.211656127877164
4010,"correct_conditional",NA,2.39230607396439,0.745326773375758
4011,"history_naive",14,9.7156821332909e+285,9.7156821332909e+285
4011,"practical_naive",NA,2.26353615438957,0.204278121947991
4011,"correct_conditional",NA,1.50116242130272,0.50912409523107
4012,"history_naive",14,9.70596645115764e+285,9.70596645115764e+285
4012,"practical_naive",NA,1.26223367578222,0.474606591601243
4012,"correct_conditional",NA,1.19024096121311,0.291930437341856
4013,"history_naive",15,9.76440661991958e+285,9.76440661991958e+285
4013,"practical_naive",NA,1.56398966065131,0.158768584160205
4013,"correct_conditional",NA,1.67899592327147,0.206122977565572
4014,"history_naive",14,9.62858994375375e+285,9.62858994375375e+285
4014,"practical_naive",NA,2.1010317991767,0.0574498310512002
4014,"correct_conditional",NA,1.58849238536134,0.180746975494214
4015,"history_naive",14,9.82319866021765e+285,9.82319866021765e+285
4015,"practical_naive",NA,2.84692841538046,0.156828373556888
4015,"correct_conditional",NA,3.81776869270282,0.48265029190595
4016,"history_naive",15,7.1567088419313e+285,4.7711392279542e+285
4016,"practical_naive",NA,1.54594705815555,0.486264036112003
4016,"correct_conditional",NA,1.25629085038341,0.184995401324989
4017,"history_naive",15,9.57096264051294e+285,9.57096264051294e+285
4017,"practical_naive",NA,1.54272338968685,0.200535082109785
4017,"correct_conditional",NA,1.70702214856438,0.853559388847404
4018,"history_naive",14,9.69626048470646e+285,9.69626048470646e+285
4018,"practical_naive",NA,1.44421966229017,0.1936274476688
4018,"correct_conditional",NA,3.77282963705912,1.26287705129321
4019,"history_naive",14,9.86258988365345e+285,9.86258988365345e+285
4019,"practical_naive",NA,4.55792216980823,0.0665272742909445
4019,"correct_conditional",NA,4.9250148660059,0.926733469277973
4020,"history_naive",14,9.8133754615574e+285,9.8133754615574e+285
4020,"practical_naive",NA,1.74846640916533,0.171716986288483
4020,"correct_conditional",NA,1.677307803754,0.355455923653903
4021,"history_naive",14,7.35267156457188e+285,4.90178104304792e+285
4021,"practical_naive",NA,1.05504923095264,0.194981503991784
4021,"correct_conditional",NA,1.24522196705024,0.402448613238073
4022,"history_naive",15,9.61896135381001e+285,9.61896135381001e+285
4022,"practical_naive",NA,1.51067265847392,0.186037429473482
4022,"correct_conditional",NA,1.14467092778877,0.0461522324225879
4023,"history_naive",14,7.28676159996816e+285,4.85784106664544e+285
4023,"practical_naive",651,70.7136451384591,1.35922164257655
4023,"correct_conditional",NA,14.3490156438525,0.108043708874931
4024,"history_naive",14,9.57096264051292e+285,9.57096264051292e+285
4024,"practical_naive",NA,1.22983440354337,0.214122299331497
4024,"correct_conditional",NA,1.59802859158226,0.515167198233015
4025,"history_naive",14,9.86258988365342e+285,9.86258988365342e+285
4025,"practical_naive",NA,3.48188641517113,0.0857138197137906
4025,"correct_conditional",NA,2.19043887237057,0.167078125218218
4026,"history_naive",15,9.75464221329965e+285,9.75464221329965e+285
4026,"practical_naive",NA,8.43387751733088,0.579413482877085
4026,"correct_conditional",NA,1.93823780204237,0.728360094021354
4027,"history_naive",14,7.26492316816629e+285,4.84328211211086e+285
4027,"practical_naive",NA,1.05962735715491,0.272549701815633
4027,"correct_conditional",NA,1.25249348289113,0.269536453457756
4028,"history_naive",15,9.79375852400975e+285,9.79375852400975e+285
4028,"practical_naive",NA,1.59071097570139,0.175723675730441
4028,"correct_conditional",NA,1.62618371077775,0.418444568553107
4029,"history_naive",14,9.7156821332909e+285,9.7156821332909e+285
4029,"practical_naive",NA,3.03491587865793,0.439847251359431
4029,"correct_conditional",NA,1.43648986603815,0.370438294907269
4030,"history_naive",14,9.6575335815552e+285,9.6575335815552e+285
4030,"practical_naive",NA,1.34914613214906,0.57686070566738
4030,"correct_conditional",NA,1.5889391809317,1.45656890377525
4031,"history_naive",14,7.18540738777249e+285,4.79027159184833e+285
4031,"practical_naive",NA,1.07961593449518,0.245915490227393
4031,"correct_conditional",NA,1.366128840785,0.31210149975199
4032,"history_naive",14,9.61896135380999e+285,9.61896135380999e+285
4032,"practical_naive",NA,5.94448438369936,0.255578925099397
4032,"correct_conditional",NA,3.12420698872617,0.551472172345176
4033,"history_naive",15,9.50416655759585e+285,9.50416655759585e+285
4033,"practical_naive",NA,1.24607157037749,0.258078886205539
4033,"correct_conditional",NA,1.65969652492579,0.424655721407503
4034,"history_naive",14,7.2070067943421e+285,4.80467119622807e+285
4034,"practical_naive",NA,1.0123231178303,0.182290184967132
4034,"correct_conditional",NA,1.01897401511958,0.155214717599069
4035,"history_naive",14,9.72540754083174e+285,9.72540754083174e+285
4035,"practical_naive",NA,2.17854526203046,0.107252103860374
4035,"correct_conditional",NA,2.40850249213882,0.572663293606032
4036,"history_naive",14,7.19979978754779e+285,4.79986652503186e+285
4036,"practical_naive",NA,6.59188013915712,0.440535637051637
4036,"correct_conditional",NA,19.5399526356283,2.06522095135907
4037,"history_naive",14,7.33063560054019e+285,4.88709040036013e+285
4037,"practical_naive",NA,2.34243016717273,0.421778954235462
4037,"correct_conditional",NA,1.65721492786247,0.211128754068119
4038,"history_naive",14,7.45638513204885e+285,4.9709234213659e+285
4038,"practical_naive",NA,4.56114007854115,1.9272505576063
4038,"correct_conditional",NA,1.02001195463511,0.198316136666576
4039,"history_naive",14,7.34531889300734e+285,4.89687926200489e+285
4039,"practical_naive",NA,1.12181307742146,0.161191316488807
4039,"correct_conditional",NA,1.13613762478243,0.305306825775555
4040,"history_naive",14,7.19259998776023e+285,4.79506665850682e+285
4040,"practical_naive",NA,1.37998097829462,0.248573667786199
4040,"correct_conditional",NA,1.08311604575817,0.249029301105565
4041,"history_naive",14,7.14955213308932e+285,4.76636808872621e+285
4041,"practical_naive",NA,8.2481669631881,0.123316772001155
4041,"correct_conditional",NA,1.35808438479428,0.0224768354229327
4042,"history_naive",14,9.89223692761779e+285,9.89223692761779e+285
4042,"practical_naive",NA,1.23465313252089,0.101484974572432
4042,"correct_conditional",NA,1.341444156247,0.208687868817362
4043,"history_naive",15,7.17822198038468e+285,4.78548132025645e+285
4043,"practical_naive",NA,2.23869974895743,0.883346500558374
4043,"correct_conditional",NA,5.57376795816385,2.99473959749772
4044,"history_naive",15,9.73514268351525e+285,9.73514268351525e+285
4044,"practical_naive",NA,1.82244503345301,0.0980223025586609
4044,"correct_conditional",NA,2.12813430546603,0.238931774724605
4045,"history_naive",14,9.64787604797362e+285,9.64787604797362e+285
4045,"practical_naive",NA,11.415740789896,0.783049207767861
4045,"correct_conditional",NA,4.80623523636464,0.595871302077216
4046,"history_naive",14,7.43403833835167e+285,4.95602555890111e+285
4046,"practical_naive",NA,1.21707845644798,0.139205333699885
4046,"correct_conditional",NA,1.81082156669913,0.372558440660035
4047,"history_naive",14,7.21422101535748e+285,4.80948067690499e+285
4047,"practical_naive",NA,2.19944556595222,0.503467001069146
4047,"correct_conditional",NA,3.66770850627855,3.29940248909399
4048,"history_naive",14,9.74488757108629e+285,9.74488757108629e+285
4048,"practical_naive",781,22.0030766213544,3.69255014072533
4048,"correct_conditional",NA,11.3552421214308,7.01801163447248
4049,"history_naive",15,7.35267156457188e+285,4.90178104304792e+285
4049,"practical_naive",NA,2.14285134891281,0.182760978224665
4049,"correct_conditional",NA,2.47279880621702,0.465733897502936
4050,"history_naive",14,9.64787604797363e+285,9.64787604797363e+285
4050,"practical_naive",NA,1.92400729281117,0.497257681340324
4050,"correct_conditional",NA,3.99297159365136,1.74953592179973
4051,"history_naive",14,9.47568256091861e+285,9.47568256091861e+285
4051,"practical_naive",NA,1.50704293223767,0.214489216661892
4051,"correct_conditional",NA,1.06421287178438,0.16098671003878
4052,"history_naive",15,7.27219536352985e+285,4.84813024235323e+285
4052,"practical_naive",NA,3.16494626751769,0.236513434195146
4052,"correct_conditional",NA,2.64950661538813,0.271785566117064
4053,"history_naive",14,9.56139167787242e+285,9.56139167787242e+285
4053,"practical_naive",NA,1.08686820383716,0.332075888117403
4053,"correct_conditional",NA,2.555119180098,1.7982809968108
4054,"history_naive",14,9.57096264051297e+285,9.57096264051297e+285
4054,"practical_naive",1534,22.8221605579458,0.482873084280028
4054,"correct_conditional",1427,44.4379843287667,3.93465442648102
4055,"history_naive",14,7.19259998776023e+285,4.79506665850682e+285
4055,"practical_naive",NA,2.02051577300509,0.251545582482456
4055,"correct_conditional",NA,1.99534152348821,0.341642713350327
4056,"history_naive",15,7.36003159616807e+285,4.90668773077871e+285
4056,"practical_naive",NA,1.0509963576934,0.206681068667282
4056,"correct_conditional",NA,1.1348775755157,0.603647438516762
4057,"history_naive",14,9.54227845590836e+285,9.54227845590836e+285
4057,"practical_naive",NA,2.45243202884402,0.276535256165149
4057,"correct_conditional",NA,1.18753822457861,0.142783746675634
4058,"history_naive",14,7.39694241274011e+285,4.93129494182674e+285
4058,"practical_naive",NA,1.22364690675701,0.178541341630662
4058,"correct_conditional",NA,1.41779538621669,0.521973916375922
4059,"history_naive",14,9.93190499588902e+285,9.93190499588902e+285
4059,"practical_naive",NA,1.1364623297243,0.202290630550341
4059,"correct_conditional",NA,1.0489894928402,0.510392235633507
4060,"history_naive",15,9.5613916778724e+285,9.5613916778724e+285
4060,"practical_naive",NA,1.09976245986642,0.17288987830478
4060,"correct_conditional",NA,1.00020546993724,0.38457341903114
4061,"history_naive",14,9.70596645115763e+285,9.70596645115763e+285
4061,"practical_naive",NA,7.37595094204096,0.106922372794598
4061,"correct_conditional",NA,4.81985109778158,0.0641878128593399
4062,"history_naive",15,9.62858994375374e+285,9.62858994375374e+285
4062,"practical_naive",NA,1.5346739740568,0.260795650340463
4062,"correct_conditional",NA,2.10055482859123,0.387691099037221
4063,"history_naive",14,9.6865642242218e+285,9.6865642242218e+285
4063,"practical_naive",NA,2.40763427257078,0.172631803166297
4063,"correct_conditional",NA,5.94714880704214,0.663158972962792
4064,"history_naive",14,9.67687765999748e+285,9.67687765999748e+285
4064,"practical_naive",NA,1.07710013237311,0.169413465806796
4064,"correct_conditional",NA,1.65091648112693,0.646340603112522
4065,"history_naive",14,9.73514268351525e+285,9.73514268351525e+285
4065,"practical_naive",NA,3.13708465750334,0.111841200576945
4065,"correct_conditional",NA,3.14863207983541,0.111643475815127
4066,"history_naive",14,9.68656422422179e+285,9.68656422422179e+285
4066,"practical_naive",NA,1.21660011776893,0.166087840843588
4066,"correct_conditional",NA,1.18148867197614,0.248715428315039
4067,"history_naive",14,9.55183028619454e+285,9.55183028619454e+285
4067,"practical_naive",NA,1.58097685852861,0.63599188912557
4067,"correct_conditional",NA,1.42475409164745,0.986123686504614
4068,"history_naive",15,7.36003159616805e+285,4.9066877307787e+285
4068,"practical_naive",NA,1.97740349631336,0.202039678148117
4068,"correct_conditional",NA,1.0012,0.187078590018371
4069,"history_naive",14,9.76440661991957e+285,9.76440661991957e+285
4069,"practical_naive",NA,5.6315657846542,0.875271235037743
4069,"correct_conditional",NA,1.65013533890137,0.2158605612443
4070,"history_naive",15,9.88234469069014e+285,9.88234469069014e+285
4070,"practical_naive",NA,1.37653594426676,0.224835797114578
4070,"correct_conditional",NA,1.11333249842471,0.247219044828501
4071,"history_naive",14,7.41917769571329e+285,4.94611846380886e+285
4071,"practical_naive",NA,6.54975636499467,1.500842707517
4071,"correct_conditional",NA,15.9007986860141,6.08632870265634
4072,"history_naive",14,9.78396476548577e+285,9.78396476548577e+285
4072,"practical_naive",NA,1.07524055668038,0.346598672508716
4072,"correct_conditional",NA,1.08099047820161,0.300833382442202
4073,"history_naive",14,9.8133754615575e+285,9.8133754615575e+285
4073,"practical_naive",NA,1.26478684613399,0.216510603764361
4073,"correct_conditional",NA,1.23278493743129,0.266790423458765
4074,"history_naive",15,7.30135701263644e+285,4.86757134175763e+285
4074,"practical_naive",NA,1.09726890564764,0.263396983646925
4074,"correct_conditional",NA,1.35094439799545,0.384025299907789
4075,"history_naive",15,9.62858994375376e+285,9.62858994375376e+285
4075,"practical_naive",NA,2.02502264262683,0.216052450765591
4075,"correct_conditional",NA,1.95855116282385,0.474696759763741
4076,"history_naive",14,7.26492316816631e+285,4.84328211211087e+285
4076,"practical_naive",NA,1.47126801724892,0.165235311695258
4076,"correct_conditional",NA,1.50460711868413,0.294158444887415
4077,"history_naive",15,7.27219536352983e+285,4.84813024235322e+285
4077,"practical_naive",NA,3.25763398347238,0.189603367752554
4077,"correct_conditional",NA,3.32578421234982,1.68013489847386
4078,"history_naive",14,9.82319866021768e+285,9.82319866021768e+285
4078,"practical_naive",NA,1.08472902629118,0.258193036339073
4078,"correct_conditional",NA,1.06887314457014,0.452640562706841
4079,"history_naive",14,9.71568213329091e+285,9.71568213329091e+285
4079,"practical_naive",NA,1.58609918157743,0.201464614032056
4079,"correct_conditional",NA,1.05960507329344,0.312827184868092
4080,"history_naive",14,9.73514268351528e+285,9.73514268351528e+285
4080,"practical_naive",NA,1.46181835398961,0.0941983906973322
4080,"correct_conditional",NA,1.58845595389831,0.307992347879412
4081,"history_naive",14,9.71568213329098e+285,9.71568213329098e+285
4081,"practical_naive",NA,8.94881257178899,0.197671553915614
4081,"correct_conditional",NA,5.09193102951386,1.57155927029416
4082,"history_naive",14,9.60934239245616e+285,9.60934239245616e+285
4082,"practical_naive",NA,16.513401921138,0.961868596658575
4082,"correct_conditional",NA,2.1613723440354,0.0668599104221462
4083,"history_naive",14,9.72540754083173e+285,9.72540754083173e+285
4083,"practical_naive",NA,2.33020822245918,0.239763039245644
4083,"correct_conditional",NA,2.17235576539593,0.36307148703498
4084,"history_naive",14,9.83303169190956e+285,9.83303169190956e+285
4084,"practical_naive",NA,1.04787229371975,0.212042273801054
4084,"correct_conditional",NA,1.0158226232126,0.14288829513332
4085,"history_naive",14,9.59973305006375e+285,9.59973305006375e+285
4085,"practical_naive",NA,1.01790553627938,0.226210715035996
4085,"correct_conditional",NA,1.07992958895198,0.398500227183154
4086,"history_naive",14,9.46620687835772e+285,9.46620687835772e+285
4086,"practical_naive",NA,1.09429835300069,0.458252660054779
4086,"correct_conditional",NA,1.58854957305177,0.518967880438987
4087,"history_naive",14,9.74488757108637e+285,9.74488757108637e+285
4087,"practical_naive",NA,1.35911472563121,0.268758832393286
4087,"correct_conditional",NA,1.76607382880945,0.767097207086212
4088,"history_naive",14,1.001171897955e+286,1.001171897955e+286
4088,"practical_naive",NA,1.10096667246805,0.205040257657021
4088,"correct_conditional",NA,1.11560506858274,0.520223416371941
4089,"history_naive",14,7.21422101535752e+285,4.80948067690502e+285
4089,"practical_naive",NA,6.08453085341628,1.04775317324463
4089,"correct_conditional",NA,1.68796960864275,0.592177166356004
4090,"history_naive",15,7.50128044542785e+285,5.00085363028523e+285
4090,"practical_naive",NA,11.6138281880406,0.20748420905085
4090,"correct_conditional",NA,10.2863747992026,1.2388973879766
4091,"history_naive",14,9.6575335815552e+285,9.6575335815552e+285
4091,"practical_naive",NA,2.04745655694793,0.188870374457897
4091,"correct_conditional",NA,2.99456231332095,0.619896408162606
4092,"history_naive",14,9.57096264051292e+285,9.57096264051292e+285
4092,"practical_naive",NA,1.49191708409319,0.261541114090974
4092,"correct_conditional",NA,1.33006922925829,0.112482086717976
4093,"history_naive",14,9.73514268351527e+285,9.73514268351527e+285
4093,"practical_naive",NA,1.02097405667361,0.205520395586892
4093,"correct_conditional",NA,1.03366107887267,0.181155740447533
4094,"history_naive",14,9.66720078233756e+285,9.66720078233756e+285
4094,"practical_naive",NA,7.80105008865359,0.170266611867909
4094,"correct_conditional",358,23.1433176186602,3.18593119340291
4095,"history_naive",15,7.31598165997474e+285,4.87732110664983e+285
4095,"practical_naive",NA,1.24977164256027,0.189964720261996
4095,"correct_conditional",NA,1.33685200191846,0.373001476722822
4096,"history_naive",15,7.33063560054023e+285,4.88709040036015e+285
4096,"practical_naive",NA,1.19215085262358,0.349622536125837
4096,"correct_conditional",NA,1.18556153193098,0.426382196636648
4097,"history_naive",14,7.1638727146459e+285,4.77591514309727e+285
4097,"practical_naive",NA,1.01604629486964,0.231858935997885
4097,"correct_conditional",NA,1.02262198886953,0.110613309187969
4098,"history_naive",14,9.63822817192563e+285,9.63822817192563e+285
4098,"practical_naive",NA,1.33861796104201,0.273529979917112
4098,"correct_conditional",NA,1.36985730132311,0.206664935903277
4099,"history_naive",14,9.8625898836535e+285,9.8625898836535e+285
4099,"practical_naive",NA,1.36389649083769,0.169801046367929
4099,"correct_conditional",NA,1.39141245866046,0.287202742377478
