"sim","scenario","threshold","bayes_method","ert_method","bayes_first_crossing","ert_first_crossing","combined_first_crossing","bayes_only","ert_only","both","neither"
5,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",1793,1006,1006,FALSE,FALSE,TRUE,FALSE
5,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,1177,1177,FALSE,TRUE,FALSE,FALSE
5,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,1006,1006,FALSE,TRUE,FALSE,FALSE
6,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",897,NA,897,TRUE,FALSE,FALSE,FALSE
6,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",897,984,897,FALSE,FALSE,TRUE,FALSE
6,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",897,NA,897,TRUE,FALSE,FALSE,FALSE
6,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",897,984,897,FALSE,FALSE,TRUE,FALSE
6,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",897,NA,897,TRUE,FALSE,FALSE,FALSE
6,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",897,984,897,FALSE,FALSE,TRUE,FALSE
6,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",897,NA,897,TRUE,FALSE,FALSE,FALSE
6,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",897,984,897,FALSE,FALSE,TRUE,FALSE
6,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
6,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,984,984,FALSE,TRUE,FALSE,FALSE
6,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
6,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,984,984,FALSE,TRUE,FALSE,FALSE
6,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
6,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,984,984,FALSE,TRUE,FALSE,FALSE
7,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
7,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
7,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
7,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
7,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
7,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
7,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
7,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
7,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
7,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
7,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
7,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
7,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
7,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
8,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
9,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
9,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",1793,1362,1362,FALSE,FALSE,TRUE,FALSE
9,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
9,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",1793,1362,1362,FALSE,FALSE,TRUE,FALSE
9,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",1793,NA,1793,TRUE,FALSE,FALSE,FALSE
9,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",1793,1362,1362,FALSE,FALSE,TRUE,FALSE
9,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
9,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",2690,1362,1362,FALSE,FALSE,TRUE,FALSE
9,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
9,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,1362,1362,FALSE,TRUE,FALSE,FALSE
9,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
9,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,1362,1362,FALSE,TRUE,FALSE,FALSE
9,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
9,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,1362,1362,FALSE,TRUE,FALSE,FALSE
10,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
10,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
11,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",897,636,636,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",897,619,619,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",897,636,636,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",897,619,619,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",897,636,636,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",897,619,619,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",897,636,636,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",897,619,619,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",2690,636,636,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",2690,619,619,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",2690,636,636,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",2690,619,619,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",2690,636,636,FALSE,FALSE,TRUE,FALSE
11,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",2690,619,619,FALSE,FALSE,TRUE,FALSE
12,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
12,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
13,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
13,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
13,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
14,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",897,189,189,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",897,350,350,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",897,189,189,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",897,350,350,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",897,189,189,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",897,350,350,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",897,189,189,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",897,350,350,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",897,189,189,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",897,350,350,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",897,189,189,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",897,350,350,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",897,189,189,FALSE,FALSE,TRUE,FALSE
14,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",897,350,350,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",897,1119,897,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",897,943,897,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",897,1119,897,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",897,943,897,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",1793,1119,1119,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",1793,943,943,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",1793,1119,1119,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",1793,943,943,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",1793,1119,1119,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",1793,943,943,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",1793,1119,1119,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",1793,943,943,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",1793,1119,1119,FALSE,FALSE,TRUE,FALSE
15,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",1793,943,943,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",897,2437,897,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",897,1388,897,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",897,2437,897,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",897,1388,897,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",897,2437,897,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",897,1388,897,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",897,2437,897,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",897,1388,897,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",2690,2437,2437,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",2690,1388,1388,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",2690,2437,2437,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",2690,1388,1388,FALSE,FALSE,TRUE,FALSE
16,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,2437,2437,FALSE,TRUE,FALSE,FALSE
16,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb design directional",NA,1388,1388,FALSE,TRUE,FALSE,FALSE
17,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
17,"Alternative: 35% vs 30%",0.975,"Bayes scheduled Pr(benefit)>0.9750","e-RTb design directional",2690,2612,2612,FALSE,FALSE,TRUE,FALSE
17,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
17,"Alternative: 35% vs 30%",0.98,"Bayes scheduled Pr(benefit)>0.9800","e-RTb design directional",2690,2612,2612,FALSE,FALSE,TRUE,FALSE
17,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
17,"Alternative: 35% vs 30%",0.985,"Bayes scheduled Pr(benefit)>0.9850","e-RTb design directional",2690,2612,2612,FALSE,FALSE,TRUE,FALSE
17,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb adaptive",2690,NA,2690,TRUE,FALSE,FALSE,FALSE
17,"Alternative: 35% vs 30%",0.99,"Bayes scheduled Pr(benefit)>0.9900","e-RTb design directional",2690,2612,2612,FALSE,FALSE,TRUE,FALSE
17,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
17,"Alternative: 35% vs 30%",0.995,"Bayes scheduled Pr(benefit)>0.9950","e-RTb design directional",NA,2612,2612,FALSE,TRUE,FALSE,FALSE
17,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
17,"Alternative: 35% vs 30%",0.9954,"Bayes scheduled Pr(benefit)>0.9954","e-RTb design directional",NA,2612,2612,FALSE,TRUE,FALSE,FALSE
17,"Alternative: 35% vs 30%",0.999,"Bayes scheduled Pr(benefit)>0.9990","e-RTb adaptive",NA,NA,NA,FALSE,FALSE,FALSE,TRUE
