"sim","scenario","method","first_crossing","direction","statistic_at_crossing","effect_at_crossing","final_effect","type_m"
3468,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0113050925475132,NA
3468,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0113050925475132,NA
3468,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0113050925475132,NA
3468,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0113050925475132,NA
3468,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0113050925475132,NA
3469,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.000161528636206054,NA
3469,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.000161528636206054,NA
3469,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.000161528636206054,NA
3469,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.000161528636206054,NA
3469,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.000161528636206054,NA
3470,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.030454617862579,NA
3470,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.030454617862579,NA
3470,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.030454617862579,NA
3470,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.030454617862579,NA
3470,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.030454617862579,NA
3471,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0186137847106986,NA
3471,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0186137847106986,NA
3471,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0186137847106986,NA
3471,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0186137847106986,NA
3471,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0186137847106986,NA
3472,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0256276728892196,NA
3472,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0256276728892196,NA
3472,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0256276728892196,NA
3472,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0256276728892196,NA
3472,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0256276728892196,NA
3473,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.017444794725987,NA
3473,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.017444794725987,NA
3473,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.017444794725987,NA
3473,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.017444794725987,NA
3473,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.017444794725987,NA
3474,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0114706840327832,NA
3474,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0114706840327832,NA
3474,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0114706840327832,NA
3474,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0114706840327832,NA
3474,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0114706840327832,NA
3475,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00201616358400603,NA
3475,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00201616358400603,NA
3475,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00201616358400603,NA
3475,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00201616358400603,NA
3475,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00201616358400603,NA
3476,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0339855864305403,NA
3476,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0339855864305403,NA
3476,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0339855864305403,NA
3476,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0339855864305403,NA
3476,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0339855864305403,NA
3477,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0273938522777531,NA
3477,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0273938522777531,NA
3477,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0273938522777531,NA
3477,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0273938522777531,NA
3477,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0273938522777531,NA
3478,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00759455598165282,NA
3478,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00759455598165282,NA
3478,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00759455598165282,NA
3478,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00759455598165282,NA
3478,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00759455598165282,NA
3479,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00470513683272239,NA
3479,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00470513683272239,NA
3479,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00470513683272239,NA
3479,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00470513683272239,NA
3479,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00470513683272239,NA
3480,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00193477059148667,NA
3480,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00193477059148667,NA
3480,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00193477059148667,NA
3480,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00193477059148667,NA
3480,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00193477059148667,NA
3481,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00378544674078307,NA
3481,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00378544674078307,NA
3481,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00378544674078307,NA
3481,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00378544674078307,NA
3481,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00378544674078307,NA
3482,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0131495659471242,NA
3482,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0131495659471242,NA
3482,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0131495659471242,NA
3482,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0131495659471242,NA
3482,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0131495659471242,NA
3483,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00644003752079625,NA
3483,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00644003752079625,NA
3483,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00644003752079625,NA
3483,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00644003752079625,NA
3483,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00644003752079625,NA
3484,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.032932443548173,NA
3484,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.032932443548173,NA
3484,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.032932443548173,NA
3484,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.032932443548173,NA
3484,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.032932443548173,NA
3485,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00217138331386507,NA
3485,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00217138331386507,NA
3485,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00217138331386507,NA
3485,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00217138331386507,NA
3485,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00217138331386507,NA
3486,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0135520247047759,NA
3486,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0135520247047759,NA
3486,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0135520247047759,NA
3486,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0135520247047759,NA
3486,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0135520247047759,NA
3487,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0142549293780311,NA
3487,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0142549293780311,NA
3487,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0142549293780311,NA
3487,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0142549293780311,NA
3487,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0142549293780311,NA
3488,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0123659981506307,NA
3488,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0123659981506307,NA
3488,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0123659981506307,NA
3488,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0123659981506307,NA
3488,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0123659981506307,NA
3489,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00334843171634525,NA
3489,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00334843171634525,NA
3489,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00334843171634525,NA
3489,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00334843171634525,NA
3489,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00334843171634525,NA
3490,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0133661745643412,NA
3490,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0133661745643412,NA
3490,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0133661745643412,NA
3490,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0133661745643412,NA
3490,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0133661745643412,NA
3491,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00177446102819251,NA
3491,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00177446102819251,NA
3491,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00177446102819251,NA
3491,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00177446102819251,NA
3491,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00177446102819251,NA
3492,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0058294290808073,NA
3492,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0058294290808073,NA
3492,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0058294290808073,NA
3492,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0058294290808073,NA
3492,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0058294290808073,NA
3493,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.002951713072465,NA
3493,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.002951713072465,NA
3493,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.002951713072465,NA
3493,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.002951713072465,NA
3493,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.002951713072465,NA
3494,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0272333955352822,NA
3494,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0272333955352822,NA
3494,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0272333955352822,NA
3494,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0272333955352822,NA
3494,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0272333955352822,NA
3495,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0129582205473875,NA
3495,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0129582205473875,NA
3495,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0129582205473875,NA
3495,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0129582205473875,NA
3495,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0129582205473875,NA
3496,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0269438182490748,NA
3496,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0269438182490748,NA
3496,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0269438182490748,NA
3496,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0269438182490748,NA
3496,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0269438182490748,NA
3497,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00165871863985073,NA
3497,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00165871863985073,NA
3497,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00165871863985073,NA
3497,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00165871863985073,NA
3497,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00165871863985073,NA
3498,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0158958650849851,NA
3498,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0158958650849851,NA
3498,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0158958650849851,NA
3498,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0158958650849851,NA
3498,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0158958650849851,NA
3499,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0075132684652805,NA
3499,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0075132684652805,NA
3499,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0075132684652805,NA
3499,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0075132684652805,NA
3499,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0075132684652805,NA
3500,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.000461168658889788,NA
3500,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.000461168658889788,NA
3500,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.000461168658889788,NA
3500,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.000461168658889788,NA
3500,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.000461168658889788,NA
3501,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00441566022633338,NA
3501,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00441566022633338,NA
3501,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00441566022633338,NA
3501,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00441566022633338,NA
3501,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00441566022633338,NA
3502,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00777607813891579,NA
3502,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00777607813891579,NA
3502,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00777607813891579,NA
3502,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00777607813891579,NA
3502,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00777607813891579,NA
3503,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0114448500940367,NA
3503,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0114448500940367,NA
3503,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0114448500940367,NA
3503,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0114448500940367,NA
3503,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0114448500940367,NA
3504,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0275743881034316,NA
3504,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0275743881034316,NA
3504,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0275743881034316,NA
3504,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0275743881034316,NA
3504,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0275743881034316,NA
3505,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0181592929551476,NA
3505,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0181592929551476,NA
3505,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0181592929551476,NA
3505,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0181592929551476,NA
3505,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0181592929551476,NA
3506,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.014229445665243,NA
3506,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.014229445665243,NA
3506,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.014229445665243,NA
3506,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.014229445665243,NA
3506,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.014229445665243,NA
3507,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0087146692140655,NA
3507,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0087146692140655,NA
3507,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0087146692140655,NA
3507,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0087146692140655,NA
3507,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0087146692140655,NA
3508,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00307396988836406,NA
3508,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00307396988836406,NA
3508,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00307396988836406,NA
3508,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00307396988836406,NA
3508,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00307396988836406,NA
3509,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.000967425404591327,NA
3509,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.000967425404591327,NA
3509,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.000967425404591327,NA
3509,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.000967425404591327,NA
3509,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.000967425404591327,NA
3510,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00229110273693889,NA
3510,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00229110273693889,NA
3510,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00229110273693889,NA
3510,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00229110273693889,NA
3510,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00229110273693889,NA
3511,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0235949438773929,NA
3511,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0235949438773929,NA
3511,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0235949438773929,NA
3511,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0235949438773929,NA
3511,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0235949438773929,NA
3512,"Null: 35% vs 35%","OBF two-sided",2690,"benefit",2.33087585177445,0.0429314080460246,0.0429314080460246,1
3512,"Null: 35% vs 35%","Pocock two-sided",2690,"benefit",2.33087585177445,0.0429314080460246,0.0429314080460246,1
3512,"Null: 35% vs 35%","Haybittle-Peto",2690,"benefit",2.33087585177445,0.0429314080460246,0.0429314080460246,1
3512,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0429314080460246,NA
3512,"Null: 35% vs 35%","e-RTb design directional",2098,"benefit",0.0503110335043109,0.0503110335043109,0.0429314080460246,1.17189339446717
3513,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00113575036936786,NA
3513,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00113575036936786,NA
3513,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00113575036936786,NA
3513,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00113575036936786,NA
3513,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00113575036936786,NA
3514,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00299349060906351,NA
3514,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00299349060906351,NA
3514,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00299349060906351,NA
3514,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00299349060906351,NA
3514,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00299349060906351,NA
3515,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0226111649261555,NA
3515,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0226111649261555,NA
3515,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0226111649261555,NA
3515,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0226111649261555,NA
3515,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0226111649261555,NA
3516,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.01687539800467,NA
3516,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.01687539800467,NA
3516,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.01687539800467,NA
3516,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.01687539800467,NA
3516,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.01687539800467,NA
3517,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.0133692722371966,NA
3517,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.0133692722371966,NA
3517,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.0133692722371966,NA
3517,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.0133692722371966,NA
3517,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.0133692722371966,NA
3518,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.000338857315642094,NA
3518,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.000338857315642094,NA
3518,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.000338857315642094,NA
3518,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.000338857315642094,NA
3518,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.000338857315642094,NA
3519,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.00184766545645088,NA
3519,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.00184766545645088,NA
3519,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.00184766545645088,NA
3519,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.00184766545645088,NA
3519,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.00184766545645088,NA
3520,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0155221062035355,NA
3520,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0155221062035355,NA
3520,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0155221062035355,NA
3520,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0155221062035355,NA
3520,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0155221062035355,NA
3521,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0257490326147045,NA
3521,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0257490326147045,NA
3521,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0257490326147045,NA
3521,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0257490326147045,NA
3521,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,-0.0257490326147045,NA
3522,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,0.00623156911474776,NA
3522,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,0.00623156911474776,NA
3522,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,0.00623156911474776,NA
3522,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,0.00623156911474776,NA
3522,"Null: 35% vs 35%","e-RTb design directional",NA,NA,NA,NA,0.00623156911474776,NA
3523,"Null: 35% vs 35%","OBF two-sided",NA,NA,NA,NA,-0.0176287579271366,NA
3523,"Null: 35% vs 35%","Pocock two-sided",NA,NA,NA,NA,-0.0176287579271366,NA
3523,"Null: 35% vs 35%","Haybittle-Peto",NA,NA,NA,NA,-0.0176287579271366,NA
3523,"Null: 35% vs 35%","e-RTb adaptive",NA,NA,NA,NA,-0.0176287579271366,NA
